characteristic	 value	 user_id	 study_name	 
raceomb	6	10597118	pinus.ybalab.qiat.sc2
education	7	10597118	pinus.ybalab.qiat.sc2
sex	f	10597118	pinus.ybalab.qiat.sc2
religion	none	10597118	pinus.ybalab.qiat.sc2
residence	sm	10597118	pinus.ybalab.qiat.sc2
citizenship	us	10597118	pinus.ybalab.qiat.sc2
dayofbirth	.	10597120	pinus.ybalab.qiat.sc2
birthmonth	1	10597120	pinus.ybalab.qiat.sc2
religionid	1	10597120	pinus.ybalab.qiat.sc2
major	11	10597120	pinus.ybalab.qiat.sc2
birthyear	1994	10597120	pinus.ybalab.qiat.sc2
politicalid	2	10597120	pinus.ybalab.qiat.sc2
genoccupation	23	10597120	pinus.ybalab.qiat.sc2
occupation	23-9999	10597120	pinus.ybalab.qiat.sc2
ethnicityomb	3	10597120	pinus.ybalab.qiat.sc2
raceomb	6	10597120	pinus.ybalab.qiat.sc2
education	7	10597120	pinus.ybalab.qiat.sc2
relfamily	atheist	10597120	pinus.ybalab.qiat.sc2
sex	f	10597120	pinus.ybalab.qiat.sc2
religion	none	10597120	pinus.ybalab.qiat.sc2
citizenship	uk	10597120	pinus.ybalab.qiat.sc2
residence	uk	10597120	pinus.ybalab.qiat.sc2
dayofbirth	.	10597123	pinus.ybalab.qiat.sc2
genoccupation	.	10597123	pinus.ybalab.qiat.sc2
major	.	10597123	pinus.ybalab.qiat.sc2
relfamily	.	10597123	pinus.ybalab.qiat.sc2
politicalid	1	10597123	pinus.ybalab.qiat.sc2
religionid	1	10597123	pinus.ybalab.qiat.sc2
birthyear	1998	10597123	pinus.ybalab.qiat.sc2
ethnicityomb	2	10597123	pinus.ybalab.qiat.sc2
education	4	10597123	pinus.ybalab.qiat.sc2
birthmonth	6	10597123	pinus.ybalab.qiat.sc2
raceomb	6	10597123	pinus.ybalab.qiat.sc2
sex	m	10597123	pinus.ybalab.qiat.sc2
religion	none	10597123	pinus.ybalab.qiat.sc2
citizenship	ua	10597123	pinus.ybalab.qiat.sc2
residence	ua	10597123	pinus.ybalab.qiat.sc2
dayofbirth	.	10597129	pinus.ybalab.qiat.sc2
relfamily	.	10597129	pinus.ybalab.qiat.sc2
politicalid	0	10597129	pinus.ybalab.qiat.sc2
birthmonth	11	10597129	pinus.ybalab.qiat.sc2
genoccupation	13	10597129	pinus.ybalab.qiat.sc2
birthyear	1995	10597129	pinus.ybalab.qiat.sc2
ethnicityomb	2	10597129	pinus.ybalab.qiat.sc2
major	2	10597129	pinus.ybalab.qiat.sc2
religionid	2	10597129	pinus.ybalab.qiat.sc2
education	5	10597129	pinus.ybalab.qiat.sc2
raceomb	9	10597129	pinus.ybalab.qiat.sc2
religion	buddhist	10597129	pinus.ybalab.qiat.sc2
sex	f	10597129	pinus.ybalab.qiat.sc2
residence	us	10597129	pinus.ybalab.qiat.sc2
citizenship	vn	10597129	pinus.ybalab.qiat.sc2
dayofbirth	.	10597130	pinus.ybalab.qiat.sc2
major	.	10597130	pinus.ybalab.qiat.sc2
religionid	1	10597130	pinus.ybalab.qiat.sc2
birthmonth	11	10597130	pinus.ybalab.qiat.sc2
genoccupation	15	10597130	pinus.ybalab.qiat.sc2
occupation	15-9999	10597130	pinus.ybalab.qiat.sc2
birthyear	1998	10597130	pinus.ybalab.qiat.sc2
ethnicityomb	2	10597130	pinus.ybalab.qiat.sc2
politicalid	2	10597130	pinus.ybalab.qiat.sc2
education	4	10597130	pinus.ybalab.qiat.sc2
raceomb	6	10597130	pinus.ybalab.qiat.sc2
sex	m	10597130	pinus.ybalab.qiat.sc2
religion	none	10597130	pinus.ybalab.qiat.sc2
relfamily	other non-religious	10597130	pinus.ybalab.qiat.sc2
citizenship	us	10597130	pinus.ybalab.qiat.sc2
residence	us	10597130	pinus.ybalab.qiat.sc2
dayofbirth	.	10597131	pinus.ybalab.qiat.sc2
major	10	10597131	pinus.ybalab.qiat.sc2
birthyear	1991	10597131	pinus.ybalab.qiat.sc2
ethnicityomb	2	10597131	pinus.ybalab.qiat.sc2
politicalid	2	10597131	pinus.ybalab.qiat.sc2
religionid	2	10597131	pinus.ybalab.qiat.sc2
genoccupation	2931	10597131	pinus.ybalab.qiat.sc2
raceomb	5	10597131	pinus.ybalab.qiat.sc2
birthmonth	8	10597131	pinus.ybalab.qiat.sc2
education	9	10597131	pinus.ybalab.qiat.sc2
religion	catholic	10597131	pinus.ybalab.qiat.sc2
sex	f	10597131	pinus.ybalab.qiat.sc2
residence	sm	10597131	pinus.ybalab.qiat.sc2
citizenship	us	10597131	pinus.ybalab.qiat.sc2
politicalid	-3	10597136	pinus.ybalab.qiat.sc2
dayofbirth	.	10597136	pinus.ybalab.qiat.sc2
education	10	10597136	pinus.ybalab.qiat.sc2
birthyear	1960	10597136	pinus.ybalab.qiat.sc2
ethnicityomb	2	10597136	pinus.ybalab.qiat.sc2
genoccupation	23	10597136	pinus.ybalab.qiat.sc2
occupation	23-xxxx	10597136	pinus.ybalab.qiat.sc2
religionid	4	10597136	pinus.ybalab.qiat.sc2
raceomb	6	10597136	pinus.ybalab.qiat.sc2
major	9	10597136	pinus.ybalab.qiat.sc2
citizenship	ca	10597136	pinus.ybalab.qiat.sc2
residence	ca	10597136	pinus.ybalab.qiat.sc2
religion	catholic	10597136	pinus.ybalab.qiat.sc2
sex	f	10597136	pinus.ybalab.qiat.sc2
relfamily	roman catholic	10597136	pinus.ybalab.qiat.sc2
dayofbirth	.	10597137	pinus.ybalab.qiat.sc2
religionid	1	10597137	pinus.ybalab.qiat.sc2
birthyear	1958	10597137	pinus.ybalab.qiat.sc2
birthmonth	2	10597137	pinus.ybalab.qiat.sc2
ethnicityomb	2	10597137	pinus.ybalab.qiat.sc2
politicalid	2	10597137	pinus.ybalab.qiat.sc2
raceomb	6	10597137	pinus.ybalab.qiat.sc2
major	7	10597137	pinus.ybalab.qiat.sc2
education	9	10597137	pinus.ybalab.qiat.sc2
genoccupation	99-9999	10597137	pinus.ybalab.qiat.sc2
occupation	99-9999	10597137	pinus.ybalab.qiat.sc2
religion	buddhist	10597137	pinus.ybalab.qiat.sc2
sex	m	10597137	pinus.ybalab.qiat.sc2
relfamily	other buddhist/confucian/shinto	10597137	pinus.ybalab.qiat.sc2
citizenship	us	10597137	pinus.ybalab.qiat.sc2
residence	us	10597137	pinus.ybalab.qiat.sc2
dayofbirth	.	10597139	pinus.ybalab.qiat.sc2
relfamily	.	10597139	pinus.ybalab.qiat.sc2
religionid	1	10597139	pinus.ybalab.qiat.sc2
birthyear	1986	10597139	pinus.ybalab.qiat.sc2
ethnicityomb	2	10597139	pinus.ybalab.qiat.sc2
politicalid	3	10597139	pinus.ybalab.qiat.sc2
education	5	10597139	pinus.ybalab.qiat.sc2
major	5	10597139	pinus.ybalab.qiat.sc2
raceomb	6	10597139	pinus.ybalab.qiat.sc2
birthmonth	8	10597139	pinus.ybalab.qiat.sc2
genoccupation	99-9999	10597139	pinus.ybalab.qiat.sc2
sex	m	10597139	pinus.ybalab.qiat.sc2
religion	none	10597139	pinus.ybalab.qiat.sc2
residence	sm	10597139	pinus.ybalab.qiat.sc2
citizenship	us	10597139	pinus.ybalab.qiat.sc2
dayofbirth	.	10597140	pinus.ybalab.qiat.sc2
politicalid	0	10597140	pinus.ybalab.qiat.sc2
genoccupation	11	10597140	pinus.ybalab.qiat.sc2
occupation	11-0000	10597140	pinus.ybalab.qiat.sc2
education	14	10597140	pinus.ybalab.qiat.sc2
birthyear	1955	10597140	pinus.ybalab.qiat.sc2
ethnicityomb	2	10597140	pinus.ybalab.qiat.sc2
major	2	10597140	pinus.ybalab.qiat.sc2
religionid	3	10597140	pinus.ybalab.qiat.sc2
birthmonth	4	10597140	pinus.ybalab.qiat.sc2
raceomb	6	10597140	pinus.ybalab.qiat.sc2
citizenship	ca	10597140	pinus.ybalab.qiat.sc2
residence	ca	10597140	pinus.ybalab.qiat.sc2
religion	catholic	10597140	pinus.ybalab.qiat.sc2
sex	f	10597140	pinus.ybalab.qiat.sc2
relfamily	roman catholic	10597140	pinus.ybalab.qiat.sc2
dayofbirth	.	10597149	pinus.ybalab.qiat.sc2
major	.	10597149	pinus.ybalab.qiat.sc2
relfamily	.	10597149	pinus.ybalab.qiat.sc2
religionid	1	10597149	pinus.ybalab.qiat.sc2
genoccupation	17	10597149	pinus.ybalab.qiat.sc2
birthyear	1998	10597149	pinus.ybalab.qiat.sc2
ethnicityomb	2	10597149	pinus.ybalab.qiat.sc2
politicalid	2	10597149	pinus.ybalab.qiat.sc2
education	4	10597149	pinus.ybalab.qiat.sc2
birthmonth	5	10597149	pinus.ybalab.qiat.sc2
raceomb	6	10597149	pinus.ybalab.qiat.sc2
sex	m	10597149	pinus.ybalab.qiat.sc2
religion	none	10597149	pinus.ybalab.qiat.sc2
citizenship	us	10597149	pinus.ybalab.qiat.sc2
residence	us	10597149	pinus.ybalab.qiat.sc2
dayofbirth	.	10597151	pinus.ybalab.qiat.sc2
major	.	10597151	pinus.ybalab.qiat.sc2
relfamily	.	10597151	pinus.ybalab.qiat.sc2
birthyear	1999	10597151	pinus.ybalab.qiat.sc2
ethnicityomb	2	10597151	pinus.ybalab.qiat.sc2
politicalid	2	10597151	pinus.ybalab.qiat.sc2
raceomb	2	10597151	pinus.ybalab.qiat.sc2
genoccupation	25-9999	10597151	pinus.ybalab.qiat.sc2
birthmonth	3	10597151	pinus.ybalab.qiat.sc2
religionid	3	10597151	pinus.ybalab.qiat.sc2
education	4	10597151	pinus.ybalab.qiat.sc2
sex	m	10597151	pinus.ybalab.qiat.sc2
citizenship	ph	10597151	pinus.ybalab.qiat.sc2
religion	protestant	10597151	pinus.ybalab.qiat.sc2
residence	us	10597151	pinus.ybalab.qiat.sc2
dayofbirth	.	10597155	pinus.ybalab.qiat.sc2
relfamily	.	10597155	pinus.ybalab.qiat.sc2
ethnicityomb	1	10597155	pinus.ybalab.qiat.sc2
major	1	10597155	pinus.ybalab.qiat.sc2
religionid	1	10597155	pinus.ybalab.qiat.sc2
birthyear	1988	10597155	pinus.ybalab.qiat.sc2
genoccupation	25-9999	10597155	pinus.ybalab.qiat.sc2
politicalid	3	10597155	pinus.ybalab.qiat.sc2
raceomb	6	10597155	pinus.ybalab.qiat.sc2
birthmonth	8	10597155	pinus.ybalab.qiat.sc2
education	8	10597155	pinus.ybalab.qiat.sc2
sex	f	10597155	pinus.ybalab.qiat.sc2
religion	none	10597155	pinus.ybalab.qiat.sc2
residence	sm	10597155	pinus.ybalab.qiat.sc2
citizenship	us	10597155	pinus.ybalab.qiat.sc2
dayofbirth	.	10597156	pinus.ybalab.qiat.sc2
relfamily	.	10597156	pinus.ybalab.qiat.sc2
religionid	1	10597156	pinus.ybalab.qiat.sc2
genoccupation	17	10597156	pinus.ybalab.qiat.sc2
birthyear	1998	10597156	pinus.ybalab.qiat.sc2
birthmonth	2	10597156	pinus.ybalab.qiat.sc2
ethnicityomb	2	10597156	pinus.ybalab.qiat.sc2
politicalid	2	10597156	pinus.ybalab.qiat.sc2
raceomb	2	10597156	pinus.ybalab.qiat.sc2
education	5	10597156	pinus.ybalab.qiat.sc2
major	6	10597156	pinus.ybalab.qiat.sc2
citizenship	ca	10597156	pinus.ybalab.qiat.sc2
residence	ca	10597156	pinus.ybalab.qiat.sc2
sex	m	10597156	pinus.ybalab.qiat.sc2
religion	none	10597156	pinus.ybalab.qiat.sc2
dayofbirth	.	10597165	pinus.ybalab.qiat.sc2
major	.	10597165	pinus.ybalab.qiat.sc2
politicalid	0	10597165	pinus.ybalab.qiat.sc2
ethnicityomb	1	10597165	pinus.ybalab.qiat.sc2
birthyear	1999	10597165	pinus.ybalab.qiat.sc2
religionid	3	10597165	pinus.ybalab.qiat.sc2
birthmonth	4	10597165	pinus.ybalab.qiat.sc2
education	4	10597165	pinus.ybalab.qiat.sc2
raceomb	6	10597165	pinus.ybalab.qiat.sc2
genoccupation	99-9999	10597165	pinus.ybalab.qiat.sc2
religion	catholic	10597165	pinus.ybalab.qiat.sc2
sex	f	10597165	pinus.ybalab.qiat.sc2
citizenship	us	10597165	pinus.ybalab.qiat.sc2
residence	us	10597165	pinus.ybalab.qiat.sc2
dayofbirth	.	10597169	pinus.ybalab.qiat.sc2
relfamily	.	10597169	pinus.ybalab.qiat.sc2
religionid	1	10597169	pinus.ybalab.qiat.sc2
birthmonth	10	10597169	pinus.ybalab.qiat.sc2
birthyear	1988	10597169	pinus.ybalab.qiat.sc2
ethnicityomb	2	10597169	pinus.ybalab.qiat.sc2
politicalid	2	10597169	pinus.ybalab.qiat.sc2
genoccupation	25-9999	10597169	pinus.ybalab.qiat.sc2
education	5	10597169	pinus.ybalab.qiat.sc2
major	6	10597169	pinus.ybalab.qiat.sc2
raceomb	6	10597169	pinus.ybalab.qiat.sc2
sex	m	10597169	pinus.ybalab.qiat.sc2
religion	none	10597169	pinus.ybalab.qiat.sc2
citizenship	us	10597169	pinus.ybalab.qiat.sc2
residence	us	10597169	pinus.ybalab.qiat.sc2
dayofbirth	.	10597170	pinus.ybalab.qiat.sc2
birthyear	1986	10597170	pinus.ybalab.qiat.sc2
ethnicityomb	2	10597170	pinus.ybalab.qiat.sc2
politicalid	2	10597170	pinus.ybalab.qiat.sc2
religionid	2	10597170	pinus.ybalab.qiat.sc2
genoccupation	25	10597170	pinus.ybalab.qiat.sc2
occupation	25-2000	10597170	pinus.ybalab.qiat.sc2
birthmonth	3	10597170	pinus.ybalab.qiat.sc2
major	5	10597170	pinus.ybalab.qiat.sc2
raceomb	6	10597170	pinus.ybalab.qiat.sc2
education	7	10597170	pinus.ybalab.qiat.sc2
religion	catholic	10597170	pinus.ybalab.qiat.sc2
sex	f	10597170	pinus.ybalab.qiat.sc2
relfamily	roman catholic	10597170	pinus.ybalab.qiat.sc2
citizenship	us	10597170	pinus.ybalab.qiat.sc2
residence	us	10597170	pinus.ybalab.qiat.sc2
politicalid	-2	10597177	pinus.ybalab.qiat.sc2
dayofbirth	.	10597177	pinus.ybalab.qiat.sc2
relfamily	.	10597177	pinus.ybalab.qiat.sc2
religionid	1	10597177	pinus.ybalab.qiat.sc2
birthyear	1995	10597177	pinus.ybalab.qiat.sc2
ethnicityomb	2	10597177	pinus.ybalab.qiat.sc2
major	4	10597177	pinus.ybalab.qiat.sc2
genoccupation	41	10597177	pinus.ybalab.qiat.sc2
birthmonth	5	10597177	pinus.ybalab.qiat.sc2
education	5	10597177	pinus.ybalab.qiat.sc2
raceomb	6	10597177	pinus.ybalab.qiat.sc2
sex	m	10597177	pinus.ybalab.qiat.sc2
religion	none	10597177	pinus.ybalab.qiat.sc2
citizenship	us	10597177	pinus.ybalab.qiat.sc2
residence	us	10597177	pinus.ybalab.qiat.sc2
dayofbirth	.	10597181	pinus.ybalab.qiat.sc2
relfamily	.	10597181	pinus.ybalab.qiat.sc2
politicalid	0	10597181	pinus.ybalab.qiat.sc2
birthyear	1997	10597181	pinus.ybalab.qiat.sc2
ethnicityomb	2	10597181	pinus.ybalab.qiat.sc2
genoccupation	25	10597181	pinus.ybalab.qiat.sc2
religionid	3	10597181	pinus.ybalab.qiat.sc2
birthmonth	4	10597181	pinus.ybalab.qiat.sc2
education	5	10597181	pinus.ybalab.qiat.sc2
major	5	10597181	pinus.ybalab.qiat.sc2
raceomb	6	10597181	pinus.ybalab.qiat.sc2
religion	catholic	10597181	pinus.ybalab.qiat.sc2
sex	f	10597181	pinus.ybalab.qiat.sc2
residence	sm	10597181	pinus.ybalab.qiat.sc2
citizenship	us	10597181	pinus.ybalab.qiat.sc2
dayofbirth	.	10597182	pinus.ybalab.qiat.sc2
relfamily	.	10597182	pinus.ybalab.qiat.sc2
major	1	10597182	pinus.ybalab.qiat.sc2
religionid	1	10597182	pinus.ybalab.qiat.sc2
birthmonth	10	10597182	pinus.ybalab.qiat.sc2
education	12	10597182	pinus.ybalab.qiat.sc2
genoccupation	19	10597182	pinus.ybalab.qiat.sc2
birthyear	1987	10597182	pinus.ybalab.qiat.sc2
ethnicityomb	2	10597182	pinus.ybalab.qiat.sc2
politicalid	2	10597182	pinus.ybalab.qiat.sc2
raceomb	2	10597182	pinus.ybalab.qiat.sc2
citizenship	au	10597182	pinus.ybalab.qiat.sc2
residence	au	10597182	pinus.ybalab.qiat.sc2
sex	f	10597182	pinus.ybalab.qiat.sc2
religion	none	10597182	pinus.ybalab.qiat.sc2
politicalid	-1	10597188	pinus.ybalab.qiat.sc2
dayofbirth	.	10597188	pinus.ybalab.qiat.sc2
birthmonth	11	10597188	pinus.ybalab.qiat.sc2
birthyear	1994	10597188	pinus.ybalab.qiat.sc2
ethnicityomb	2	10597188	pinus.ybalab.qiat.sc2
major	2	10597188	pinus.ybalab.qiat.sc2
religionid	2	10597188	pinus.ybalab.qiat.sc2
genoccupation	25-9999	10597188	pinus.ybalab.qiat.sc2
occupation	25-9999	10597188	pinus.ybalab.qiat.sc2
education	5	10597188	pinus.ybalab.qiat.sc2
raceomb	6	10597188	pinus.ybalab.qiat.sc2
religion	catholic	10597188	pinus.ybalab.qiat.sc2
sex	m	10597188	pinus.ybalab.qiat.sc2
relfamily	roman catholic	10597188	pinus.ybalab.qiat.sc2
citizenship	us	10597188	pinus.ybalab.qiat.sc2
residence	us	10597188	pinus.ybalab.qiat.sc2
dayofbirth	.	10597195	pinus.ybalab.qiat.sc2
politicalid	0	10597195	pinus.ybalab.qiat.sc2
ethnicityomb	1	10597195	pinus.ybalab.qiat.sc2
education	14	10597195	pinus.ybalab.qiat.sc2
birthyear	1980	10597195	pinus.ybalab.qiat.sc2
major	2	10597195	pinus.ybalab.qiat.sc2
religionid	2	10597195	pinus.ybalab.qiat.sc2
genoccupation	43	10597195	pinus.ybalab.qiat.sc2
occupation	43-1000	10597195	pinus.ybalab.qiat.sc2
raceomb	6	10597195	pinus.ybalab.qiat.sc2
birthmonth	7	10597195	pinus.ybalab.qiat.sc2
citizenship	ar	10597195	pinus.ybalab.qiat.sc2
residence	ar	10597195	pinus.ybalab.qiat.sc2
relfamily	conservative	10597195	pinus.ybalab.qiat.sc2
sex	f	10597195	pinus.ybalab.qiat.sc2
religion	jewish	10597195	pinus.ybalab.qiat.sc2
dayofbirth	.	10597196	pinus.ybalab.qiat.sc2
relfamily	.	10597196	pinus.ybalab.qiat.sc2
politicalid	0	10597196	pinus.ybalab.qiat.sc2
birthmonth	11	10597196	pinus.ybalab.qiat.sc2
birthyear	1961	10597196	pinus.ybalab.qiat.sc2
ethnicityomb	2	10597196	pinus.ybalab.qiat.sc2
major	2	10597196	pinus.ybalab.qiat.sc2
religionid	2	10597196	pinus.ybalab.qiat.sc2
genoccupation	41	10597196	pinus.ybalab.qiat.sc2
education	5	10597196	pinus.ybalab.qiat.sc2
raceomb	6	10597196	pinus.ybalab.qiat.sc2
sex	f	10597196	pinus.ybalab.qiat.sc2
religion	none	10597196	pinus.ybalab.qiat.sc2
citizenship	us	10597196	pinus.ybalab.qiat.sc2
residence	us	10597196	pinus.ybalab.qiat.sc2
dayofbirth	.	10597199	pinus.ybalab.qiat.sc2
relfamily	.	10597199	pinus.ybalab.qiat.sc2
ethnicityomb	1	10597199	pinus.ybalab.qiat.sc2
birthyear	1995	10597199	pinus.ybalab.qiat.sc2
major	2	10597199	pinus.ybalab.qiat.sc2
politicalid	2	10597199	pinus.ybalab.qiat.sc2
raceomb	2	10597199	pinus.ybalab.qiat.sc2
religionid	2	10597199	pinus.ybalab.qiat.sc2
genoccupation	25-9999	10597199	pinus.ybalab.qiat.sc2
education	5	10597199	pinus.ybalab.qiat.sc2
birthmonth	9	10597199	pinus.ybalab.qiat.sc2
religion	catholic	10597199	pinus.ybalab.qiat.sc2
sex	m	10597199	pinus.ybalab.qiat.sc2
citizenship	us	10597199	pinus.ybalab.qiat.sc2
residence	us	10597199	pinus.ybalab.qiat.sc2
dayofbirth	.	10597202	pinus.ybalab.qiat.sc2
birthmonth	1	10597202	pinus.ybalab.qiat.sc2
politicalid	1	10597202	pinus.ybalab.qiat.sc2
birthyear	1965	10597202	pinus.ybalab.qiat.sc2
ethnicityomb	2	10597202	pinus.ybalab.qiat.sc2
genoccupation	2931	10597202	pinus.ybalab.qiat.sc2
occupation	31-1000	10597202	pinus.ybalab.qiat.sc2
religionid	4	10597202	pinus.ybalab.qiat.sc2
raceomb	5	10597202	pinus.ybalab.qiat.sc2
education	7	10597202	pinus.ybalab.qiat.sc2
major	7	10597202	pinus.ybalab.qiat.sc2
relfamily	adventist	10597202	pinus.ybalab.qiat.sc2
citizenship	ca	10597202	pinus.ybalab.qiat.sc2
residence	ca	10597202	pinus.ybalab.qiat.sc2
sex	f	10597202	pinus.ybalab.qiat.sc2
religion	protestant	10597202	pinus.ybalab.qiat.sc2
reldenom	seventh day adventist	10597202	pinus.ybalab.qiat.sc2
dayofbirth	.	10597207	pinus.ybalab.qiat.sc2
relfamily	.	10597207	pinus.ybalab.qiat.sc2
politicalid	0	10597207	pinus.ybalab.qiat.sc2
religionid	1	10597207	pinus.ybalab.qiat.sc2
birthmonth	11	10597207	pinus.ybalab.qiat.sc2
birthyear	1992	10597207	pinus.ybalab.qiat.sc2
ethnicityomb	2	10597207	pinus.ybalab.qiat.sc2
raceomb	2	10597207	pinus.ybalab.qiat.sc2
genoccupation	25-9999	10597207	pinus.ybalab.qiat.sc2
major	7	10597207	pinus.ybalab.qiat.sc2
education	8	10597207	pinus.ybalab.qiat.sc2
sex	m	10597207	pinus.ybalab.qiat.sc2
religion	none	10597207	pinus.ybalab.qiat.sc2
citizenship	us	10597207	pinus.ybalab.qiat.sc2
residence	us	10597207	pinus.ybalab.qiat.sc2
dayofbirth	.	10597209	pinus.ybalab.qiat.sc2
politicalid	1	10597209	pinus.ybalab.qiat.sc2
religionid	1	10597209	pinus.ybalab.qiat.sc2
major	12	10597209	pinus.ybalab.qiat.sc2
birthyear	1990	10597209	pinus.ybalab.qiat.sc2
ethnicityomb	2	10597209	pinus.ybalab.qiat.sc2
raceomb	5	10597209	pinus.ybalab.qiat.sc2
birthmonth	6	10597209	pinus.ybalab.qiat.sc2
education	8	10597209	pinus.ybalab.qiat.sc2
genoccupation	99-9999	10597209	pinus.ybalab.qiat.sc2
occupation	99-9999	10597209	pinus.ybalab.qiat.sc2
relfamily	agnostic	10597209	pinus.ybalab.qiat.sc2
sex	m	10597209	pinus.ybalab.qiat.sc2
religion	none	10597209	pinus.ybalab.qiat.sc2
citizenship	us	10597209	pinus.ybalab.qiat.sc2
residence	us	10597209	pinus.ybalab.qiat.sc2
dayofbirth	.	10597212	pinus.ybalab.qiat.sc2
ethnicityomb	.	10597212	pinus.ybalab.qiat.sc2
major	1	10597212	pinus.ybalab.qiat.sc2
religionid	1	10597212	pinus.ybalab.qiat.sc2
genoccupation	19	10597212	pinus.ybalab.qiat.sc2
occupation	19-1000	10597212	pinus.ybalab.qiat.sc2
birthyear	1963	10597212	pinus.ybalab.qiat.sc2
politicalid	3	10597212	pinus.ybalab.qiat.sc2
birthmonth	6	10597212	pinus.ybalab.qiat.sc2
raceomb	6	10597212	pinus.ybalab.qiat.sc2
education	9	10597212	pinus.ybalab.qiat.sc2
citizenship	au	10597212	pinus.ybalab.qiat.sc2
residence	au	10597212	pinus.ybalab.qiat.sc2
sex	m	10597212	pinus.ybalab.qiat.sc2
religion	none	10597212	pinus.ybalab.qiat.sc2
relfamily	spiritual, no organized religion	10597212	pinus.ybalab.qiat.sc2
dayofbirth	.	10597214	pinus.ybalab.qiat.sc2
politicalid	0	10597214	pinus.ybalab.qiat.sc2
religionid	1	10597214	pinus.ybalab.qiat.sc2
birthyear	1983	10597214	pinus.ybalab.qiat.sc2
birthmonth	2	10597214	pinus.ybalab.qiat.sc2
ethnicityomb	2	10597214	pinus.ybalab.qiat.sc2
genoccupation	25	10597214	pinus.ybalab.qiat.sc2
occupation	25-3000	10597214	pinus.ybalab.qiat.sc2
major	5	10597214	pinus.ybalab.qiat.sc2
raceomb	6	10597214	pinus.ybalab.qiat.sc2
education	8	10597214	pinus.ybalab.qiat.sc2
religion	catholic	10597214	pinus.ybalab.qiat.sc2
sex	f	10597214	pinus.ybalab.qiat.sc2
relfamily	roman catholic	10597214	pinus.ybalab.qiat.sc2
citizenship	us	10597214	pinus.ybalab.qiat.sc2
residence	us	10597214	pinus.ybalab.qiat.sc2
dayofbirth	.	10597216	pinus.ybalab.qiat.sc2
politicalid	0	10597216	pinus.ybalab.qiat.sc2
genoccupation	11	10597216	pinus.ybalab.qiat.sc2
occupation	11-9000	10597216	pinus.ybalab.qiat.sc2
birthyear	1957	10597216	pinus.ybalab.qiat.sc2
birthmonth	2	10597216	pinus.ybalab.qiat.sc2
ethnicityomb	3	10597216	pinus.ybalab.qiat.sc2
raceomb	3	10597216	pinus.ybalab.qiat.sc2
religionid	3	10597216	pinus.ybalab.qiat.sc2
major	6	10597216	pinus.ybalab.qiat.sc2
education	9	10597216	pinus.ybalab.qiat.sc2
religion	hindu	10597216	pinus.ybalab.qiat.sc2
sex	m	10597216	pinus.ybalab.qiat.sc2
relfamily	other hindu	10597216	pinus.ybalab.qiat.sc2
citizenship	us	10597216	pinus.ybalab.qiat.sc2
residence	us	10597216	pinus.ybalab.qiat.sc2
dayofbirth	.	10597217	pinus.ybalab.qiat.sc2
relfamily	.	10597217	pinus.ybalab.qiat.sc2
major	1	10597217	pinus.ybalab.qiat.sc2
religionid	1	10597217	pinus.ybalab.qiat.sc2
birthyear	1998	10597217	pinus.ybalab.qiat.sc2
birthmonth	2	10597217	pinus.ybalab.qiat.sc2
ethnicityomb	2	10597217	pinus.ybalab.qiat.sc2
genoccupation	25-9999	10597217	pinus.ybalab.qiat.sc2
politicalid	3	10597217	pinus.ybalab.qiat.sc2
raceomb	3	10597217	pinus.ybalab.qiat.sc2
education	5	10597217	pinus.ybalab.qiat.sc2
sex	f	10597217	pinus.ybalab.qiat.sc2
religion	muslim	10597217	pinus.ybalab.qiat.sc2
citizenship	us	10597217	pinus.ybalab.qiat.sc2
residence	us	10597217	pinus.ybalab.qiat.sc2
dayofbirth	.	10597226	pinus.ybalab.qiat.sc2
major	1	10597226	pinus.ybalab.qiat.sc2
religionid	1	10597226	pinus.ybalab.qiat.sc2
birthmonth	10	10597226	pinus.ybalab.qiat.sc2
birthyear	1951	10597226	pinus.ybalab.qiat.sc2
ethnicityomb	2	10597226	pinus.ybalab.qiat.sc2
politicalid	2	10597226	pinus.ybalab.qiat.sc2
raceomb	6	10597226	pinus.ybalab.qiat.sc2
education	7	10597226	pinus.ybalab.qiat.sc2
genoccupation	99-0001	10597226	pinus.ybalab.qiat.sc2
occupation	99-0001	10597226	pinus.ybalab.qiat.sc2
relfamily	agnostic	10597226	pinus.ybalab.qiat.sc2
sex	f	10597226	pinus.ybalab.qiat.sc2
religion	none	10597226	pinus.ybalab.qiat.sc2
citizenship	us	10597226	pinus.ybalab.qiat.sc2
residence	us	10597226	pinus.ybalab.qiat.sc2
dayofbirth	.	10597227	pinus.ybalab.qiat.sc2
birthmonth	1	10597227	pinus.ybalab.qiat.sc2
genoccupation	13	10597227	pinus.ybalab.qiat.sc2
occupation	13-9999	10597227	pinus.ybalab.qiat.sc2
birthyear	1943	10597227	pinus.ybalab.qiat.sc2
religionid	2	10597227	pinus.ybalab.qiat.sc2
ethnicityomb	3	10597227	pinus.ybalab.qiat.sc2
politicalid	3	10597227	pinus.ybalab.qiat.sc2
raceomb	6	10597227	pinus.ybalab.qiat.sc2
major	8	10597227	pinus.ybalab.qiat.sc2
education	9	10597227	pinus.ybalab.qiat.sc2
sex	f	10597227	pinus.ybalab.qiat.sc2
reldenom	friend/quaker	10597227	pinus.ybalab.qiat.sc2
relfamily	otherchristian	10597227	pinus.ybalab.qiat.sc2
