"","session_id","rsesQ04rt","rsesQ04","rsesQ01rt","rsesQ01","rsesQ06rt","rsesQ06","rsesQ10rt","rsesQ10","rsesQ02rt","rsesQ02","rsesQ08rt","rsesQ08","rsesQ05rt","rsesQ05","rsesQ09rt","rsesQ09","rsesQ03rt","rsesQ03","rsesQ07rt","rsesQ07","deqQ06rt","deqQ06","deqQ05rt","deqQ05","deqQ02rt","deqQ02","deqQ03rt","deqQ03","deqQ01","deqQ01rt","deqQ04","deqQ04rt","sdsQ1rt","sdsQ1","sdsQ13rt","sdsQ13","sdsQ3","sdsQ3rt","sdsQ9","sdsQ9rt","sdsQ5rt","sdsQ5","sdsQ2rt","sdsQ2","sdsQ15","sdsQ15rt","sdsQ4rt","sdsQ4","cesdQ03rt","cesdQ03","cesdQ04rt","cesdQ04","cesdQ02rt","cesdQ02","cesdQ01rt","cesdQ01","cesdQ05","cesdQ05rt","cesdScore","sdsQ7rt","sdsQ7","sdsQ16rt","sdsQ16","sdsQ10rt","sdsQ10","sdsQ6","sdsQ6rt","sdsQ14rt","sdsQ14","sdsQ8rt","sdsQ8","sdsQ11rt","sdsQ11","sdsQ12rt","sdsQ12","rsesQ02r","rsesQ05r","rsesQ06r","rsesQ08r","rsesQ09r","rses","deq6","sdsQ1r","sdsQ2r","sdsQ3r","sdsQ6r","sdsQ7r","sdsQ8r","sdsQ10r","sdsQ11r","sdsQ12r","sdsQ14r","sds"
"897",9869922,11107,4,12376,2,5680,2,5017,3,5432,3,26013,2,10544,2,18158,2,11773,3,8650,3,17167,3,6139,3,7075,3,15495,2,3,4300,3,6096,8019,1,7837,1,,,,,5017,1,,,2,4396,,,5397,1,21900,2,47944,1,6590,2,3,13662,2,16385,1,,,5605,1,,,3027,2,10118,2,,,,,2,3,3,3,3,2.9,2.83333333333333,2,,,,2,1,2,,,1,1.5
"898",9869936,4366,2,2611,3,4137,2,3991,3,3760,1,3215,4,3319,1,3873,2,4336,3,9136,4,4212,2,2457,3,6411,4,6459,2,2,4007,3,8257,8356,1,,,,,1,5358,4850,2,3636,2,2,3987,,,3150,1,3970,1,4732,1,3280,1,2,5796,0,,,,,,,,,2657,2,3820,1,5595,2,,,4,4,3,1,3,3,2.66666666666667,2,1,,,,2,,1,,1,1.5
"899",9869942,3564,3,3008,3,5860,2,3914,3,6351,3,3246,2,3800,2,6123,2,2649,3,6742,3,6693,3,2823,3,4347,3,5322,2,3,4682,2,4943,7120,1,,,,,1,6560,,,,,2,4121,,,3200,3,4346,3,3990,1,7986,2,1,3978,5,,,2464,1,4189,1,1,5012,2055,2,,,3222,1,,,2,3,3,3,3,2.9,2.66666666666667,2,,,2,,,2,2,,1,1.625
"900",9869991,4167,3,3622,3,5253,3,3387,3,4565,2,5329,2,4292,2,5716,2,3502,3,8528,3,5053,3,10028,3,5730,2,5893,3,3,6637,3,5763,4649,1,,,,,1,12654,3927,1,5608,2,2,4136,,,4140,1,5910,2,4783,1,7925,1,1,4929,1,,,,,,,1,4946,,,,,6166,2,5924,1,3,3,2,3,3,2.9,2.83333333333333,2,1,,2,,,,1,2,,1.5
"901",9870002,5056,3,2532,3,2183,3,2144,3,3763,3,2412,2,2684,2,3178,2,1993,3,2637,3,4820,3,2052,3,4344,2,2897,2,2,2972,3,4304,3438,1,,,2,3026,1,2434,,,,,2,2993,,,3273,1,4634,2,3094,1,3138,1,3,4678,1,,,2589,2,6050,2,,,,,4283,2,4161,2,,,2,3,2,3,3,2.8,2.5,2,,1,,,1,1,1,,,1.375
"902",9870003,3798,4,2734,4,4055,1,3845,4,4736,1,7662,1,7351,1,5797,1,5469,4,6212,4,5397,3,4181,3,9297,3,5388,3,2,10379,2,6812,,,9825,1,1,8263,1,3990,6775,1,,,,,5223,2,3807,1,2978,1,8223,1,4400,1,1,4256,0,,,,,,,,,2999,2,10167,1,7166,2,,,4,4,4,4,4,4,2.66666666666667,,,2,,,2,,1,,1,1.375
"903",9870020,4849,3,29145,4,3570,1,14910,4,7252,2,10992,1,5352,1,5117,1,4399,4,10769,3,40349,2,3751,2,25370,3,4583,1,1,58199,2,22269,,,10631,2,,,1,4196,3750,2,4879,1,,,6879,2,5396,1,40662,1,2080,1,2362,1,1,3319,0,,,,,4650,1,,,3286,2,,,4329,1,,,3,4,4,4,4,3.7,1.83333333333333,,2,,,,,2,2,,1,1.75
"904",9870031,3409,4,4494,3,3608,2,2384,4,4794,2,3861,2,6851,1,5800,1,2886,4,6789,4,9413,3,7394,2,6207,1,4342,2,2,5289,1,6301,,,,,,,,,5088,2,4339,2,2,5052,4810,2,5867,1,9216,1,8689,2,3331,1,4,6326,1,,,3014,2,5023,1,1,4796,,,,,5956,1,,,3,4,3,3,4,3.6,1.83333333333333,,1,,2,,,2,2,,,1.875
"905",9870086,4351,4,3394,1,3440,1,3491,1,4745,1,9366,2,6379,2,6858,1,7690,4,6103,4,9228,3,6465,2,27611,2,9564,1,3,2295,4,7333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,4,3,4,3.2,2.5,,,,,,,,,,,
"906",9870118,11088,,2886,2,2144,3,5240,2,2929,3,2302,3,3538,2,4324,2,2469,3,4675,3,4395,3,2975,3,3258,3,3112,3,3,3877,2,4651,,,4661,1,,,1,2965,5721,1,,,,,4113,1,2864,1,4962,1,2683,2,2921,1,1,2628,1,2548,1,,,8163,2,,,,,,,2425,1,5170,2,2,3,2,2,3,2.44444444444444,2.83333333333333,,,,,2,,1,2,1,,1.25
"907",9870121,4202,3,3515,2,2964,3,1985,2,3572,3,2232,3,3628,3,2805,2,2795,3,2638,2,2635,3,2087,3,3716,3,2378,3,3,5383,3,2581,,,,,2,3235,2,2817,2784,1,4096,2,,,,,21765,1,5529,3,2334,3,6519,3,4,3437,6,,,,,3955,1,1,3257,2525,2,,,,,3074,2,2,2,2,2,3,2.3,3,,1,1,2,,,2,,1,1,1.375
"908",9870139,,,,,,,,,,,,,,,,,,,,,6451,3,3300,3,5789,3,9309,3,2,5362,2,6047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.66666666666667,,,,,,,,,,,
"909",9870153,2738,4,2071,3,2506,3,2238,3,2097,3,4125,3,4496,2,3360,1,5353,4,5604,3,2830,3,2314,4,7755,4,4234,3,3,2904,2,6564,,,,,1,2953,,,3233,1,2562,2,,,2543,1,6174,1,2818,2,3551,2,4264,2,2,3488,3,3669,1,,,2556,1,2,3163,,,,,2993,1,,,2,3,2,2,4,3,3.16666666666667,,1,2,1,2,,2,2,,,1.5
"910",9870168,3407,3,2103,2,2245,4,2885,3,2665,4,2375,4,3228,4,3209,3,2689,4,5359,3,6719,3,3563,4,3890,4,9043,3,4,3537,2,5631,4286,1,,,,,1,2387,,,2740,2,1,3246,,,2640,1,1870,2,3302,3,6041,2,4,2586,4,,,1634,2,2841,1,,,1924,2,,,,,7046,1,1,1,1,1,2,2.1,3.33333333333333,2,1,,,,,2,,2,1,1.5
"911",9870187,9438,4,4121,3,7009,3,4951,3,9571,3,9697,3,6601,2,10305,3,9294,3,7195,3,12264,3,3928,3,9809,2,71997,3,3,15040,2,3874,6319,1,,,1,6112,,,13745,2,,,2,7641,11485,1,7545,1,3137,1,3713,1,14394,1,2,9969,0,,,22897,2,,,,,3457,2,,,,,5242,1,2,3,2,2,2,2.7,2.66666666666667,2,,2,,,,,,2,1,1.75
"912",9870213,6872,3,3584,3,4856,2,4257,3,4506,2,4096,2,5113,2,6162,2,4623,3,10851,3,4634,2,6088,2,8386,3,3849,2,3,6227,2,5834,,,6327,1,2,6565,1,6994,6029,1,,,2,4991,,,5434,1,5059,2,14424,4,4034,2,3,8633,5,,,,,7977,2,1,24514,,,15353,1,,,,,3,3,3,3,3,3,2.33333333333333,,,1,2,,2,1,,,,1.375
"913",9870219,7451,3,2552,3,3711,2,2095,4,3375,2,8093,3,3533,1,3093,2,3155,4,3782,4,15370,3,2458,2,14819,2,6822,2,2,5531,2,5081,4446,1,,,1,7178,2,4148,4327,2,3956,1,,,4074,2,3103,1,5745,1,10034,2,6025,1,2,2388,1,,,,,,,,,,,5035,1,2292,1,,,3,4,3,2,3,3.3,2.16666666666667,2,2,2,,,2,,2,,,2
"914",9870223,3486,3,1918,3,2355,2,3873,3,1829,1,2173,1,1886,1,2800,1,1955,4,3285,4,6362,3,3421,4,4826,3,2159,3,2,4542,2,2592,5515,1,3593,1,,,,,1780,1,2585,2,,,,,4502,1,2644,1,2404,1,1934,1,1,2118,0,10083,2,2500,1,,,2,3704,,,,,,,3020,2,4,4,3,4,4,3.6,2.83333333333333,2,1,,1,1,,,,1,,1.125
"915",9870224,3065,3,3969,4,2565,3,3640,2,3847,3,3196,2,2458,2,3685,2,2350,3,7282,4,10935,4,2098,4,11292,2,10423,3,2,5146,3,4389,4283,1,3714,2,1,5785,1,3493,,,,,2,3245,,,5065,1,5076,2,8192,2,2130,1,3,2445,2,2727,2,,,,,2,9821,,,,,3312,2,,,2,3,2,3,3,2.9,3,2,,2,1,1,,,1,,,1.5
"916",9870226,4012,4,3682,4,4354,1,2765,4,3654,1,12541,1,5182,1,4775,1,2855,4,4336,4,8241,3,13597,4,8613,3,13562,1,2,7370,3,5471,,,9654,2,,,,,5824,1,,,,,,,6253,2,6540,2,10691,2,6632,1,3,6833,3,4434,1,3237,1,,,2,5296,,,5262,1,4734,1,5552,1,4,4,4,4,4,4,2.66666666666667,,,,1,2,2,,2,2,,1.625
"917",9870230,15575,3,5565,3,9673,2,10282,4,8114,1,8753,3,6435,1,7038,2,4463,3,5559,4,13285,3,6599,3,24861,3,4129,2,2,6621,3,11286,9476,2,6659,1,2,5467,,,5416,1,,,1,7728,,,4975,1,9910,2,4447,2,3899,1,1,10240,2,4740,2,,,,,,,7882,2,,,,,4650,2,4,4,3,2,3,3.3,2.66666666666667,1,,1,,1,,,,1,1,1
"918",9870270,3889,3,6656,2,5791,3,4856,2,5872,3,3545,4,3788,4,6685,3,3419,4,5483,1,3626,4,3742,4,6764,4,4130,4,2,7063,2,4443,31,,8022,1,,,1,4542,6229,2,,,,,,,10023,4,4679,4,1271,4,3179,4,4,3117,12,117,,3753,2,3965,2,,,,,5566,1,,,,,2,1,2,1,2,2,3.33333333333333,,,,,,2,1,,,,1.5
"919",9870293,3121,3,2132,2,4962,2,2202,2,2616,2,2289,4,4521,2,7697,2,2500,3,2769,3,4127,4,2133,4,3876,3,3239,3,3,3141,3,4220,4066,2,4198,1,,,,,,,2656,2,2,3588,2167,2,4470,1,2913,2,2207,3,5337,1,3,4120,3,1907,1,,,,,2,3375,,,,,,,3088,1,3,3,3,1,3,2.6,3.33333333333333,1,1,,1,2,,,,2,,1.5
"920",9870306,31860,4,9352,2,4486,3,3128,3,4322,3,3405,3,7301,2,5414,1,3174,3,6257,3,37321,3,6461,3,19401,3,19708,2,2,5268,3,4794,3578,1,7672,1,,,,,28241,2,,,,,,,4238,2,3357,1,8791,3,11437,1,2,3923,3,,,,,2496,1,1,5156,2574,2,102376,1,4597,1,,,2,3,2,2,4,2.8,2.66666666666667,2,,,2,,2,2,2,,1,1.75
"921",9870318,2743,3,1983,3,4084,3,4152,3,5428,2,2004,3,2147,1,4373,2,3207,4,3526,3,2293,4,3639,4,3423,3,2598,3,3,4561,3,2633,3424,2,,,,,1,2051,,,2431,2,1,2628,,,25882,1,2543,2,2729,3,2247,1,2,4360,3,,,,,,,2,2325,1672,2,,,1830,2,2383,2,3,4,2,2,3,3,3.33333333333333,1,1,,1,,,,1,1,1,1
"922",9870346,4138,3,4966,4,7696,3,2057,4,5184,1,7793,2,7314,2,3676,1,2022,4,2914,4,4513,3,3672,3,7272,2,7133,3,3,2368,2,4824,3885,1,3775,1,,,1,4953,,,4417,2,,,3332,2,2903,1,7058,1,2528,1,3169,2,2,3737,1,4879,2,3536,2,,,2,4473,,,,,,,,,4,3,2,3,4,3.5,2.66666666666667,2,1,,1,1,,,,,,1.375
"923",9870358,4636,3,3009,3,5871,2,5197,3,4455,3,4692,3,4296,2,4851,2,4247,3,6175,3,6089,3,3317,4,18369,3,4607,3,3,3629,3,4345,5800,2,,,1,7078,,,3880,1,,,2,5812,5622,1,7710,1,2978,2,4470,1,5393,2,4,4916,2,8186,1,3217,1,,,,,4075,2,,,,,,,2,3,3,2,3,2.8,3.16666666666667,1,,2,,2,,,,,1,1.375
"924",9870393,73793,2,2308,2,2338,2,1746,2,4886,3,3669,2,2299,4,3850,2,2673,2,4297,3,6896,3,2875,4,22762,3,3162,3,3,5216,2,3436,3034,1,3600,2,1,6009,,,6013,1,2669,2,,,,,1132,,5676,1,2003,,4477,1,,1476,,,,,,,,,,1894,2,6022,1,3490,1,,,2,1,3,3,3,2.3,3,2,1,2,,,2,,2,,1,1.625
"925",9870424,9001,3,8402,3,6124,3,6839,3,15816,2,6030,3,5250,2,6033,1,5825,3,7767,,5054,2,4310,3,5143,2,4546,2,2,5611,3,12509,9335,2,3815,2,2,3333,2,5319,,,4654,1,,,,,5888,1,15939,2,4064,2,5909,2,3,5277,3,4029,1,,,,,,,3166,2,,,,,12118,1,3,3,2,2,4,2.88888888888889,2.33333333333333,1,2,1,,2,,,,2,1,1.625
"926",9870432,,,,,,,,,,,,,,,,,,,,,4157,3,2584,3,6553,2,3024,2,3,3947,2,2751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,,,,,,,,,
"927",9870439,7149,4,8512,4,210087,1,16259,4,91236,1,11862,1,68864,1,151294,1,91681,4,39596,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,4,,,,,,,,,,,,
"928",9870500,5107,4,4027,4,4438,2,6132,4,4010,2,4435,2,7120,2,6834,2,5443,4,14650,4,9501,3,8879,3,10200,4,6480,4,2,6946,3,8711,,,7307,2,,,2,4370,5992,2,5154,2,,,,,11395,1,4936,1,4707,1,15942,1,3,8772,0,6564,1,,,,,,,4060,2,5901,1,,,11217,1,3,3,3,3,3,3.5,3.16666666666667,,1,,,2,2,,,2,1,1.75
"929",9870502,5959,3,5627,4,5640,2,7049,4,5541,3,6929,2,8324,2,8527,1,9165,3,8572,3,10183,3,4532,2,12379,3,4703,3,1,6232,2,6135,9534,1,,,1,5106,2,6889,,,4159,1,2,8082,,,3830,1,5589,1,4476,1,6583,1,1,2743,0,6021,1,,,6224,2,1,6736,,,,,,,,,2,3,3,3,4,3.2,2.33333333333333,2,2,2,2,2,,1,,,,1.875
"930",9870507,,,,,,,,,,,,,,,,,,,,,3200,2,2582,3,2837,4,3032,3,3,5719,3,121295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,
"931",9870515,2553,4,3009,4,10225,3,1577,4,3281,3,6177,3,3615,1,10687,1,4136,4,16785,4,4689,4,2047,4,3929,2,3281,2,2,2641,3,4985,7177,2,,,1,2402,,,2487,1,,,2,5169,,,3158,1,3097,2,2216,1,9303,1,1,2343,1,2182,1,,,,,1,2313,,,,,2456,1,4329,2,2,4,2,2,4,3.4,2.83333333333333,1,,2,2,2,,,2,1,,1.625
"932",9870521,2274,3,1875,3,1388,3,5042,3,2020,3,3662,4,3120,1,4692,1,2463,4,3630,3,1561,3,1397,3,2489,3,3493,3,3,1778,3,2016,8755,2,,,,,1,2806,2298,1,2840,2,,,2113,1,8502,1,7963,2,2496,2,4256,2,2,3816,3,2046,2,1545,1,3188,2,,,,,,,,,,,2,4,2,1,4,2.9,3,1,1,,,1,,1,,,,1
"933",9870531,3152,3,2185,3,10726,1,2378,3,4457,3,2691,2,2645,2,4945,2,1907,3,7237,3,5206,3,1953,3,5300,3,2887,1,2,4472,2,3660,4708,1,3181,1,1,3047,,,,,3366,2,2,4286,3674,2,2173,1,1552,1,5804,1,3871,1,2,2191,0,,,,,,,1,4069,,,,,1837,1,,,2,3,4,3,3,3,2.33333333333333,2,1,2,2,,,,2,,,1.75
"934",9870597,5443,3,2271,3,6486,3,3874,3,3819,3,7088,1,3657,2,5575,1,8265,3,3373,4,4885,3,3383,4,4568,2,13458,3,2,3508,3,2350,4611,1,6452,2,,,2,8998,3972,2,,,,,,,9192,1,1886,1,2973,1,1585,1,1,1719,0,3443,1,1990,2,,,,,5079,2,,,,,2430,1,2,3,2,4,4,3.1,2.83333333333333,2,,,,2,,,,2,1,1.875
"935",9870618,2165,4,3918,4,2070,2,2044,4,2270,1,2634,2,2885,1,2881,1,2857,4,2905,4,3116,4,2106,3,6889,2,3457,2,2,3120,2,3708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,3,3,4,3.8,2.5,,,,,,,,,,,
"936",9870642,7323,4,14991,3,8358,3,3689,3,5810,1,11190,1,283940,2,11836,2,3322,4,9082,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,2,4,3,3.4,,,,,,,,,,,,
"937",9870648,3571,4,2904,4,2754,1,2640,4,3228,1,12113,3,3859,1,10256,1,3536,4,5406,4,6865,2,2787,2,4883,2,6508,1,2,3754,2,4979,2941,1,,,,,2,2777,8300,1,,,,,11202,,7028,,6871,1,2692,1,10872,1,1,2597,,,,,,9840,1,,,,,5107,1,3524,1,5253,1,4,4,4,2,4,3.8,1.83333333333333,2,,,,,2,2,2,2,,1.85714285714286
"938",9870683,4563,4,4571,4,4522,1,3670,4,5343,1,7237,2,10549,1,6627,1,4346,4,6555,4,35903,1,7242,4,28400,2,7760,1,2,6519,1,7072,5310,1,23131,1,1,9385,,,,,5438,1,,,8293,2,6804,1,7888,1,6099,1,18986,1,1,5224,0,5382,1,6947,1,,,,,,,,,,,6856,1,4,4,4,3,4,3.9,1.83333333333333,2,2,2,,2,,,,2,,1.75
"939",9870713,3370,3,3021,3,6843,3,4740,3,6604,2,9072,2,3893,2,4235,2,3571,3,5053,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,3,3,2.9,,,,,,,,,,,,
"940",9870721,7917,3,3799,4,17126,2,7088,4,4051,1,6076,2,5697,2,9200,2,10662,4,14804,3,5260,3,6964,3,22196,2,6973,3,2,16187,2,6024,12936,2,,,1,5596,,,,,,,,,,,5048,1,5043,1,12641,1,4314,1,1,4259,0,10860,1,,,,,1,18055,3949,2,6944,1,5811,1,4555,1,4,3,3,3,3,3.4,2.5,1,,2,2,2,2,,2,2,1,1.75
"941",9870722,3077,3,2730,3,2003,3,2256,3,2852,3,3400,3,1807,3,1992,3,1591,3,3372,3,2969,3,1639,3,4375,3,3094,3,2,6884,2,3021,2360,1,3281,2,,,,,,,,,1,2080,,,9042,1,2621,2,3215,1,3568,1,3,2268,1,2828,2,1521,1,,,1,2015,,,3430,2,,,2225,1,2,2,2,2,2,2.5,2.66666666666667,2,,,2,1,1,,,2,,1.5
"942",9870733,4529,3,3028,3,5722,2,6875,3,6348,2,5341,1,5797,2,10281,1,6412,3,10850,4,4595,1,16492,2,8771,2,4877,1,2,17593,2,15392,9685,1,19217,2,,,,,,,,,2,15073,,,10910,1,4457,2,5898,1,7039,2,2,4928,2,5161,1,3674,2,18576,2,2,9900,,,,,,,6857,,3,3,3,4,4,3.3,1.66666666666667,2,,,1,2,,1,,,,1.71428571428571
"943",9870739,2753,3,5907,4,3257,2,3546,3,9519,3,3334,2,6832,2,3944,2,3051,3,5600,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,3,3,3,3,,,,,,,,,,,,
"944",9870819,3481,3,5795,2,3964,4,4042,2,4963,3,4219,2,3625,2,4083,2,2206,3,5346,4,2817,4,1890,4,4162,4,21525,3,4,2738,4,3114,,,4435,1,2,4783,1,2307,2717,1,,,,,,,3234,1,2642,1,4667,1,5379,2,4,3852,1,,,,,,,,,2828,2,6456,1,3658,2,5803,2,2,3,1,3,3,2.6,3.83333333333333,,,1,,,2,,1,1,1,1.125
"945",9870847,5534,4,3666,3,5626,2,2866,3,4042,1,5169,2,4055,1,5521,1,3200,4,7649,4,7568,3,3146,3,3727,2,6080,2,3,6440,3,11864,,,4266,1,,,1,4675,6113,1,,,2,5104,,,14561,1,4601,1,5109,2,3738,1,2,4559,1,,,,,3183,1,2,4162,,,,,3586,1,5319,2,4,4,3,3,4,3.6,2.66666666666667,,,,1,,,2,2,1,,1.375
"946",9870849,7198,3,4883,4,10802,1,5431,4,4875,4,11158,1,6529,1,11141,1,5287,4,7434,4,13823,3,6547,2,6661,3,9702,3,3,5440,3,4787,4620,1,,,,,,,,,,,1,6023,12914,1,9110,1,11133,1,4123,2,6991,1,1,3518,1,,,5615,1,,,1,15582,4682,2,6796,2,7462,2,,,1,4,4,4,4,3.6,2.83333333333333,2,,,2,,1,,1,,1,1.25
"947",9870880,6058,4,7419,4,2872,1,3081,4,3528,1,6425,2,4193,1,4479,1,2805,4,3515,4,7424,4,5376,2,4712,2,8504,1,2,6408,3,13372,4559,2,3858,1,,,1,3589,,,,,2,3761,,,3375,1,9652,1,3035,1,3503,1,2,3255,0,3046,1,2707,2,,,2,4825,,,,,3386,1,,,4,4,4,3,4,3.9,2.33333333333333,1,,,1,2,,,2,,,1.5
"948",9870907,7082,4,5056,3,5151,2,4772,3,7133,1,8018,2,5120,2,4613,1,4268,3,9179,3,9307,3,3847,3,11521,3,8361,2,2,9191,2,4577,,,6881,2,2,9206,,,,,,,2,5722,,,8886,1,8118,2,10541,1,6260,2,1,4923,2,4671,1,,,3710,1,1,4510,,,,,6988,1,10471,2,4,3,3,3,4,3.3,2.5,,,1,2,2,,2,2,1,,1.75
"949",9870924,30998,4,2126,3,2005,3,5116,2,2586,3,3134,3,9184,2,11870,2,2922,3,4181,3,2792,3,2226,4,4915,3,2636,3,3,7463,2,9796,5641,1,7083,2,1,5092,,,,,6147,1,2,5870,,,18902,1,12534,2,5748,1,4338,1,1,2677,1,,,,,3991,1,1,4778,,,,,8027,2,,,2,3,2,2,3,2.7,3,2,2,2,2,,,2,1,,,1.875
"950",9870927,10901,3,5917,3,7740,2,7164,3,8562,2,8338,1,6421,1,7771,1,8587,4,8397,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,3,4,4,3.5,,,,,,,,,,,,
"951",9870932,3684,4,8108,3,4725,1,3055,4,2980,1,5212,1,7693,1,5278,1,3196,4,4284,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,3.9,,,,,,,,,,,,
"952",9870957,,,,,,,,,,,,,,,,,,,,,3004,3,2848,4,4816,3,4097,2,3,5162,2,3976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.83333333333333,,,,,,,,,,,
"953",9870965,5183,4,3364,3,7233,2,3541,4,9764,2,16834,2,8671,2,4459,2,19023,4,11003,4,5328,3,10486,2,14171,2,24089,3,2,8316,2,7649,9687,2,6801,1,1,10470,,,,,,,,,,,5044,1,7725,1,8000,1,2800,1,2,8011,0,5469,1,,,4553,1,,,5498,1,,,6758,1,13236,1,3,3,3,3,3,3.4,2.33333333333333,1,,2,,2,,2,2,2,2,1.75
"954",9870995,2253,4,2155,4,2282,1,3347,4,2932,1,4970,1,2465,1,3099,1,4135,4,3083,4,10346,3,5485,3,7234,2,3241,2,3,6576,3,3118,,,6449,1,,,2,3771,,,3349,1,2,3526,,,6129,1,3795,1,3724,1,11380,1,1,2602,0,2931,1,,,,,,,,,6907,1,4314,1,6401,1,4,4,4,4,4,4,2.66666666666667,,2,,,2,2,,2,2,,1.875
"955",9871056,3200,4,2218,4,2516,1,1973,4,3356,1,6055,1,2924,1,3222,1,2315,4,3081,4,3715,3,3079,2,3793,2,6353,1,2,3072,2,5515,,,,,2,3399,,,4902,2,,,,,,,3273,1,7385,1,8496,1,2840,1,1,5832,0,2908,2,2707,2,2957,1,2,3621,,,6134,1,,,3851,2,4,4,4,4,4,4,2,,,1,1,1,2,2,,1,,1.5
"956",9871065,3521,3,3502,2,2138,3,5369,3,2647,3,5561,2,2681,2,3009,2,3593,3,4503,3,4721,3,2311,3,4439,3,5497,3,3,4463,3,4448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,3,3,2.7,3,,,,,,,,,,,
"957",9871071,4150,3,3131,3,7958,3,4787,3,5517,3,5380,3,6068,2,4692,2,9538,3,3877,3,4392,4,2585,3,3135,3,3208,3,3,3254,3,3160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,2,3,2.7,3.16666666666667,,,,,,,,,,,
"958",9871099,5296,4,4267,4,8351,2,3240,3,2914,2,3753,2,3563,1,3992,1,4215,4,3350,3,5673,3,9593,3,6162,2,6095,2,2,3845,2,7860,,,6264,1,2,4769,,,,,3336,2,,,,,8244,1,4261,2,4009,1,5666,1,3,3872,1,,,4759,1,5312,1,,,4648,1,,,5827,1,3615,2,3,4,3,3,4,3.5,2.33333333333333,,1,1,,,,2,2,1,2,1.375
"959",9871127,,,,,,,,,,,,,,,,,,,,,11075,3,2448,4,4394,3,4457,1,3,41628,1,3988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,,,,,,,,,
"960",9871142,3486,4,2791,3,4315,2,3706,3,2861,3,3116,3,2627,2,5451,2,2030,4,6241,4,2645,3,1786,4,3789,2,4384,2,3,2400,3,1988,4939,1,,,,,1,3134,2646,1,3864,2,,,2352,1,2707,1,3545,2,5438,3,2041,2,3,2809,4,3174,1,2412,1,,,,,,,,,,,3009,1,2,3,3,2,3,3.1,2.83333333333333,2,1,,,2,,,,2,,1.375
"961",9871208,2910,4,3009,3,2305,1,2135,4,2572,2,3418,1,2505,1,4437,2,1977,4,2541,4,6974,3,6706,2,5948,2,2031,2,2,2341,2,5993,2361,2,2594,1,,,,,,,2025,2,1,4295,,,3542,1,3519,1,4598,1,1382,1,1,2789,0,,,3257,2,,,,,4809,2,6492,1,2638,2,,,3,4,4,4,3,3.7,2.16666666666667,1,1,,,,2,,1,,1,1.25
"962",9871235,3210,3,6536,3,2043,3,4811,3,1968,3,2094,3,2363,3,3095,3,13412,3,2964,3,3208,3,3045,3,3591,3,3028,3,3,2971,3,7597,,,,,2,2711,1,2845,,,3296,1,1,4111,5397,1,3722,2,2180,4,2958,4,6568,4,4,2573,10,2447,1,,,,,,,2594,2,4063,2,,,,,2,2,2,2,2,2.5,3,,2,1,,2,1,,,,1,1.25
"963",9871237,4150,3,2868,3,4985,2,5207,3,4763,1,6400,2,4195,1,5242,2,2947,3,4367,3,3863,3,2869,3,6921,2,4939,1,3,3637,2,4079,4601,1,5484,1,2,6605,,,,,3681,2,,,,,3956,1,10508,2,3827,2,4873,1,2,6115,2,,,,,5814,1,,,2621,2,5113,1,3838,2,,,4,4,3,3,3,3.2,2.33333333333333,2,1,1,,,2,2,1,,1,1.375
"964",9871283,3503,4,2847,4,2668,1,2420,4,2467,1,3969,1,3391,1,4236,1,2693,4,6476,4,5580,3,4120,3,11447,2,3673,1,2,11510,3,4281,,,,,2,10193,2,3784,,,,,2,3521,,,2560,1,3466,1,6380,1,3369,1,1,6196,0,2859,1,,,2967,1,,,2656,2,,,3997,1,8590,1,4,4,4,4,4,4,2.33333333333333,,,1,,2,,2,2,2,1,1.75
